iteration,cm,cm_ratings,reputations,rating_scores,accuracies
777,"[[80.  5.  3.  5.  4. 13. 17. 13.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  4.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  3.]
 [ 0.  0.  0.  0.  0. 44.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  5. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  52.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  16.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  12.]
 [  0.   0.   0.   0.   0. 176.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  20. 124.]]","[0.22, 0.18, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -236, -222, -148, -120, -222]","[0.5229, 0.3846, 0.1788, 0.3563, 0.46, 0.9778, 0.3704, 0.1728, 0.3733, 0.378]"
778,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  4.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  3.]
 [ 0.  0.  0.  0.  0. 44.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  5. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  16.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  12.]
 [  0.   0.   0.   0.   0. 176.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  20. 124.]]","[0.22, 0.18, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -236, -222, -150, -120, -222]","[0.5195, 0.3846, 0.1788, 0.3563, 0.46, 0.9778, 0.3704, 0.1728, 0.3733, 0.378]"
779,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  4.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  3.]
 [ 0.  0.  0.  0.  0. 44.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  16.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  12.]
 [  0.   0.   0.   0.   0. 176.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.18, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -236, -222, -150, -124, -222]","[0.5195, 0.3846, 0.1788, 0.3563, 0.46, 0.9778, 0.3704, 0.1728, 0.3733, 0.3735]"
780,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  4.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 44.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  16.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 176.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.18, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -236, -222, -150, -124, -226]","[0.5195, 0.3846, 0.1788, 0.3563, 0.451, 0.9778, 0.3704, 0.1728, 0.3733, 0.3735]"
781,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  4.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 45.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  16.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 180.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.18, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -238, -222, -150, -124, -226]","[0.5195, 0.3846, 0.1788, 0.3563, 0.451, 0.9783, 0.3704, 0.1728, 0.3733, 0.3735]"
782,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 45.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 180.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -238, -222, -150, -124, -230]","[0.5195, 0.3704, 0.1788, 0.3563, 0.451, 0.9783, 0.3704, 0.1728, 0.3733, 0.3735]"
783,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  4. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 46.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  16.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 184.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -240, -222, -150, -124, -230]","[0.5195, 0.3704, 0.1788, 0.3563, 0.451, 0.9787, 0.3704, 0.1728, 0.3733, 0.3735]"
784,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  5. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 46.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  20.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 184.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -240, -222, -154, -124, -230]","[0.5195, 0.3704, 0.1788, 0.3523, 0.451, 0.9787, 0.3704, 0.1728, 0.3733, 0.3735]"
785,"[[80.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  5. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 47.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[320.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  20.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 188.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-344, -108, -156, -106, -220, -240, -222, -154, -124, -230]","[0.5195, 0.3704, 0.1788, 0.3523, 0.451, 0.9792, 0.3704, 0.1728, 0.3733, 0.3735]"
786,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  5. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 47.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  20.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 188.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -108, -156, -106, -220, -240, -222, -154, -124, -230]","[0.5226, 0.3704, 0.1788, 0.3523, 0.451, 0.9792, 0.3704, 0.1728, 0.3733, 0.3735]"
787,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 10. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  5. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 48.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  40. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  20.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 192.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -108, -156, -106, -220, -242, -222, -154, -124, -230]","[0.5226, 0.3704, 0.1788, 0.3523, 0.451, 0.9796, 0.3704, 0.1728, 0.3733, 0.3735]"
788,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 11. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  6. 31.  8.  4.  3.  5. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 48.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  44. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  24. 124.  32.  16.  12.  20.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 192.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -112, -156, -106, -220, -242, -222, -154, -124, -230]","[0.5226, 0.3704, 0.1776, 0.3523, 0.451, 0.9796, 0.3704, 0.1728, 0.3733, 0.3735]"
789,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 11. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  7. 31.  8.  4.  3.  5. 12.  4.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 48.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  44. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  28. 124.  32.  16.  12.  20.  48.  16.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 192.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -112, -160, -106, -220, -242, -222, -154, -124, -230]","[0.5226, 0.3704, 0.1776, 0.3483, 0.451, 0.9796, 0.3704, 0.1728, 0.3733, 0.3735]"
790,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 11. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  7. 31.  8.  4.  3.  5. 12.  5.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 48.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  44. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  28. 124.  32.  16.  12.  20.  48.  20.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 192.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -112, -160, -106, -220, -242, -222, -154, -124, -234]","[0.5226, 0.3704, 0.1776, 0.3444, 0.451, 0.9796, 0.3704, 0.1728, 0.3733, 0.3735]"
791,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 11. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  7. 31.  8.  4.  3.  5. 12.  5.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 49.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 16.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  44. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  28. 124.  32.  16.  12.  20.  48.  20.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 196.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  64.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -112, -160, -106, -220, -244, -222, -154, -124, -234]","[0.5226, 0.3704, 0.1776, 0.3444, 0.451, 0.98, 0.3704, 0.1728, 0.3733, 0.3735]"
792,"[[81.  5.  3.  5.  4. 13. 17. 14.  3. 10.]
 [ 5. 10.  0.  0.  0.  1.  4.  0.  2.  5.]
 [30. 11. 27.  0. 33. 13.  4. 13. 13.  8.]
 [ 8.  7.  7. 31.  8.  4.  3.  5. 12.  5.]
 [ 0.  7.  4.  1. 23.  3.  6.  2.  1.  4.]
 [ 0.  0.  0.  0.  0. 49.  1.  0.  0.  0.]
 [ 0.  0.  3.  0.  3.  1. 10.  2.  7.  1.]
 [ 7.  2.  9.  4.  6.  8.  9. 14.  9. 13.]
 [ 0.  0.  2. 17.  4.  4.  7.  3. 28. 11.]
 [ 7.  1. 10.  0.  5.  7. 10.  6.  6. 31.]]","[[324.  20.  12.  20.  16.  52.  68.  56.  12.  40.]
 [ 20.  40.   0.   0.   0.   4.  16.   0.   8.  20.]
 [120.  44. 108.   0. 132.  52.  16.  52.  52.  32.]
 [ 32.  28.  28. 124.  32.  16.  12.  20.  48.  20.]
 [  0.  28.  16.   4.  92.  12.  24.   8.   4.  16.]
 [  0.   0.   0.   0.   0. 196.   4.   0.   0.   0.]
 [  0.   0.  12.   0.  12.   4.  40.   8.  28.   4.]
 [ 28.   8.  36.  16.  24.  32.  36.  56.  36.  52.]
 [  0.   0.   8.  68.  16.  16.  28.  12. 112.  44.]
 [ 28.   4.  40.   0.  20.  28.  40.  24.  24. 124.]]","[0.22, 0.17, 0.07, 0.16, 0.2, 0.46, 0.16, 0.07, 0.17, 0.16]","[-348, -112, -160, -110, -220, -244, -222, -154, -124, -234]","[0.5226, 0.3704, 0.1776, 0.3444, 0.451, 0.98, 0.3704, 0.1728, 0.3684, 0.3735]"
