iteration,cm,cm_ratings,reputations,rating_scores,accuracies
584,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 53.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 20.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  1.  5. 23.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 212.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  80.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   4.  20.  92.]]","[0.15, 0.33, 0.23, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -262, -108, -88, -164, -114, -88, -50, -132]","[0.3451, 0.7, 0.5521, 0.2742, 0.5263, 0.9268, 0.3684, 0.3281, 0.4179, 0.3594]"
585,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 54.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 20.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  1.  5. 23.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 216.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  80.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   4.  20.  92.]]","[0.15, 0.33, 0.23, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -262, -108, -88, -164, -114, -88, -50, -132]","[0.3451, 0.7, 0.5567, 0.2742, 0.5263, 0.9268, 0.3684, 0.3281, 0.4179, 0.3594]"
586,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 54.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  1.  5. 23.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 216.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   4.  20.  92.]]","[0.15, 0.33, 0.23, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -262, -108, -88, -164, -114, -88, -50, -132]","[0.3451, 0.7, 0.5567, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3594]"
587,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 55.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  1.  5. 23.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 220.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   4.  20.  92.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -264, -108, -88, -164, -114, -88, -50, -132]","[0.3451, 0.7, 0.5612, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3594]"
588,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 55.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  1.  5. 24.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 220.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   4.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -264, -108, -88, -164, -114, -88, -50, -132]","[0.3451, 0.7, 0.5612, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3692]"
589,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 56.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  1.  5. 24.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 224.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   4.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -268, -108, -88, -164, -114, -88, -50, -132]","[0.3451, 0.7, 0.5657, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3692]"
590,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 56.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 12.  3.  9.  0.  4.  2.  5. 24.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 224.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  48.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -268, -108, -88, -164, -114, -90, -50, -132]","[0.3451, 0.7, 0.5657, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3636]"
591,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 56.  1.  4. 16.  0. 19.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 224.   4.  16.  64.   0.  76.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -272, -108, -88, -164, -114, -90, -50, -132]","[0.3451, 0.7, 0.5657, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
592,"[[39. 16.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 56.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[156.  64.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 224.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.23, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -144, -272, -108, -88, -164, -114, -94, -50, -132]","[0.3451, 0.7, 0.56, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
593,"[[39. 17.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 56.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[156.  68.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 224.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.23, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -148, -272, -108, -88, -164, -114, -94, -50, -132]","[0.3421, 0.7, 0.56, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
594,"[[39. 17.  2.  6.  6.  4. 22.  1.  0. 17.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 57.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[156.  68.   8.  24.  24.  16.  88.   4.   0.  68.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 228.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.17, 0.15, 0.2, 0.16]","[-154, -148, -274, -108, -88, -164, -114, -94, -50, -132]","[0.3421, 0.7, 0.5644, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
595,"[[39. 17.  2.  6.  6.  4. 22.  1.  0. 18.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 57.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[156.  68.   8.  24.  24.  16.  88.   4.   0.  72.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 228.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.14, 0.33, 0.24, 0.12, 0.25, 0.44, 0.17, 0.15, 0.2, 0.16]","[-154, -148, -274, -108, -88, -164, -114, -94, -50, -136]","[0.3391, 0.7, 0.5644, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
596,"[[40. 17.  2.  6.  6.  4. 22.  1.  0. 18.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 57.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 21.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[160.  68.   8.  24.  24.  16.  88.   4.   0.  72.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 228.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  84.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.17, 0.15, 0.2, 0.16]","[-154, -148, -274, -108, -88, -164, -114, -94, -50, -136]","[0.3448, 0.7, 0.5644, 0.2742, 0.5385, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
597,"[[40. 17.  2.  6.  6.  4. 22.  1.  0. 18.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 57.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 22.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 38.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[160.  68.   8.  24.  24.  16.  88.   4.   0.  72.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 228.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  88.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 152.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.26, 0.44, 0.17, 0.15, 0.2, 0.16]","[-154, -148, -274, -108, -88, -164, -114, -94, -50, -136]","[0.3448, 0.7, 0.5644, 0.2742, 0.55, 0.9268, 0.3684, 0.3281, 0.4179, 0.3582]"
598,"[[40. 17.  2.  6.  6.  4. 22.  1.  0. 18.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 57.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 22.  4.  2.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 39.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[160.  68.   8.  24.  24.  16.  88.   4.   0.  72.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 228.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  88.  16.   8.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 156.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.26, 0.44, 0.17, 0.15, 0.2, 0.16]","[-154, -148, -274, -108, -88, -166, -114, -94, -50, -136]","[0.3448, 0.7, 0.5644, 0.2742, 0.55, 0.9286, 0.3684, 0.3281, 0.4179, 0.3582]"
599,"[[40. 17.  2.  6.  6.  4. 22.  1.  0. 18.]
 [ 0. 14.  1.  0.  1.  1.  1.  0.  2.  0.]
 [ 0.  0. 57.  1.  4. 16.  0. 20.  3.  0.]
 [11.  9.  7. 17.  2.  8.  0.  0.  3.  5.]
 [ 1.  3.  1.  4. 22.  4.  3.  0.  3.  0.]
 [ 0.  0.  0.  0.  0. 39.  0.  1.  2.  0.]
 [ 1.  1.  0.  4.  0.  0.  7.  2.  0.  4.]
 [ 2.  3. 14.  3.  2.  2.  2. 21. 10.  5.]
 [ 8.  4. 13.  4.  0.  2.  2.  5. 28.  1.]
 [ 3.  4. 13.  3.  9.  0.  4.  2.  5. 24.]]","[[160.  68.   8.  24.  24.  16.  88.   4.   0.  72.]
 [  0.  56.   4.   0.   4.   4.   4.   0.   8.   0.]
 [  0.   0. 228.   4.  16.  64.   0.  80.  12.   0.]
 [ 44.  36.  28.  68.   8.  32.   0.   0.  12.  20.]
 [  4.  12.   4.  16.  88.  16.  12.   0.  12.   0.]
 [  0.   0.   0.   0.   0. 156.   0.   4.   8.   0.]
 [  4.   4.   0.  16.   0.   0.  28.   8.   0.  16.]
 [  8.  12.  56.  12.   8.   8.   8.  84.  40.  20.]
 [ 32.  16.  52.  16.   0.   8.   8.  20. 112.   4.]
 [ 12.  16.  52.  12.  36.   0.  16.   8.  20.  96.]]","[0.15, 0.33, 0.24, 0.12, 0.25, 0.44, 0.16, 0.15, 0.2, 0.16]","[-154, -148, -274, -108, -88, -166, -118, -94, -50, -136]","[0.3448, 0.7, 0.5644, 0.2742, 0.5366, 0.9286, 0.3684, 0.3281, 0.4179, 0.3582]"
