iteration,cm,cm_ratings,reputations,rating_scores,accuracies
388,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  3. 17.  4.  2.  1.  7.  6. 10.  1.]
 [ 0.  3.  0. 26.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  0.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  2.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  4.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  12.  68.  16.   8.   4.  28.  24.  40.   4.]
 [  0.  12.   0. 104.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   0.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.   8.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  16.   8.   0.   8.  76.]]","[0.07, 0.32, 0.12, 0.28, 0.16, 0.05, 0.15, 0.46, 0.28, 0.21]","[-60, -68, -124, -120, -126, -30, -74, -138, -50, -82]","[0.1728, 0.6667, 0.3036, 0.619, 0.381, 0.1176, 0.3333, 1.0, 0.5957, 0.4524]"
389,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  3. 17.  4.  2.  1.  7.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  0.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  2.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  4.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  12.  68.  16.   8.   4.  28.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   0.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.   8.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  16.   8.   0.   8.  76.]]","[0.07, 0.32, 0.12, 0.28, 0.16, 0.05, 0.15, 0.46, 0.28, 0.21]","[-60, -68, -124, -122, -126, -30, -74, -138, -50, -82]","[0.1728, 0.6667, 0.3036, 0.6279, 0.381, 0.1176, 0.3333, 1.0, 0.5957, 0.4524]"
390,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  3. 17.  4.  2.  1.  7.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  0.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  4.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  12.  68.  16.   8.   4.  28.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   0.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  16.   8.   0.   8.  76.]]","[0.07, 0.32, 0.12, 0.28, 0.16, 0.05, 0.15, 0.46, 0.29, 0.21]","[-60, -68, -124, -122, -126, -30, -74, -142, -50, -82]","[0.1728, 0.6667, 0.3036, 0.6279, 0.381, 0.1143, 0.3333, 1.0, 0.5957, 0.4524]"
391,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  3. 17.  4.  2.  1.  7.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  0.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  12.  68.  16.   8.   4.  28.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   0.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.12, 0.28, 0.16, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -68, -124, -122, -126, -34, -74, -142, -50, -82]","[0.1728, 0.6667, 0.3036, 0.6279, 0.381, 0.1143, 0.3333, 1.0, 0.5957, 0.4419]"
392,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  7.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  0.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  28.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   0.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.31, 0.12, 0.28, 0.16, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -124, -122, -126, -34, -74, -142, -50, -82]","[0.1728, 0.6667, 0.2982, 0.6279, 0.381, 0.1143, 0.3333, 1.0, 0.5957, 0.4419]"
393,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  7.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  28.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.12, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -124, -122, -126, -38, -74, -142, -50, -82]","[0.1728, 0.6667, 0.2982, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.5957, 0.4419]"
394,"[[14.  9. 14.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  56.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.12, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -124, -122, -126, -38, -76, -142, -50, -82]","[0.1728, 0.6667, 0.2931, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.5957, 0.4419]"
395,"[[14.  9. 15.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 28.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 112.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -126, -38, -76, -142, -50, -82]","[0.1707, 0.6667, 0.2931, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.5957, 0.4419]"
396,"[[14.  9. 15.  1. 19.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  76.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -126, -38, -76, -142, -48, -82]","[0.1707, 0.6667, 0.2931, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4419]"
397,"[[14.  9. 15.  1. 20.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 41.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 164.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -130, -38, -76, -142, -48, -82]","[0.1687, 0.6667, 0.2931, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4419]"
398,"[[14.  9. 15.  1. 20.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 42.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 168.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -130, -38, -76, -146, -48, -82]","[0.1687, 0.6667, 0.2931, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4419]"
399,"[[14.  9. 15.  1. 20.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  5.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 43.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  20.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 172.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -130, -38, -76, -146, -48, -82]","[0.1687, 0.6667, 0.2931, 0.6279, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4419]"
400,"[[14.  9. 15.  1. 20.  2.  2. 10.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  6.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 43.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  40.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  24.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 172.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -130, -38, -76, -146, -48, -82]","[0.1687, 0.6667, 0.2931, 0.6136, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4419]"
401,"[[14.  9. 15.  1. 20.  2.  2. 11.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  6.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 43.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  6.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  44.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  24.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 172.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  24.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -122, -130, -38, -76, -150, -48, -82]","[0.1667, 0.6667, 0.2931, 0.6136, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4419]"
402,"[[14.  9. 15.  1. 20.  2.  2. 11.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  6.  1.]
 [ 2.  0.  5.  0.  8.  1.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 43.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  7.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  44.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  24.   4.]
 [  8.   0.  20.   0.  32.   4.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 172.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  28.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.15, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -126, -130, -38, -76, -150, -48, -82]","[0.1667, 0.6667, 0.2931, 0.6136, 0.3636, 0.1143, 0.3333, 1.0, 0.6042, 0.4318]"
403,"[[14.  9. 15.  1. 20.  2.  2. 11.  3.  7.]
 [ 1.  8.  0.  0.  2.  0.  0.  1.  0.  0.]
 [ 5.  4. 17.  4.  2.  1.  8.  6. 10.  1.]
 [ 0.  3.  0. 27.  0.  2.  4.  1.  6.  1.]
 [ 2.  0.  5.  0.  8.  2.  1.  1.  2.  2.]
 [ 0.  1.  7. 11.  0.  4.  1.  3.  2.  6.]
 [ 3.  0.  0.  0.  3.  0.  4.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. 43.  0.  0.]
 [ 0.  1.  3.  2.  5.  0.  4.  1. 29.  3.]
 [ 2.  4.  1.  7.  2.  5.  2.  0.  2. 19.]]","[[ 56.  36.  60.   4.  80.   8.   8.  44.  12.  28.]
 [  4.  32.   0.   0.   8.   0.   0.   4.   0.   0.]
 [ 20.  16.  68.  16.   8.   4.  32.  24.  40.   4.]
 [  0.  12.   0. 108.   0.   8.  16.   4.  24.   4.]
 [  8.   0.  20.   0.  32.   8.   4.   4.   8.   8.]
 [  0.   4.  28.  44.   0.  16.   4.  12.   8.  24.]
 [ 12.   0.   0.   0.  12.   0.  16.   8.   0.   0.]
 [  0.   0.   0.   0.   0.   0.   0. 172.   0.   0.]
 [  0.   4.  12.   8.  20.   0.  16.   4. 116.  12.]
 [  8.  16.   4.  28.   8.  20.   8.   0.   8.  76.]]","[0.07, 0.32, 0.11, 0.28, 0.14, 0.05, 0.15, 0.46, 0.29, 0.2]","[-60, -72, -128, -126, -130, -42, -76, -150, -48, -82]","[0.1667, 0.6667, 0.2931, 0.6136, 0.3478, 0.1143, 0.3333, 1.0, 0.6042, 0.4318]"
