iteration,cm,cm_ratings,reputations,rating_scores,accuracies
451,"[[49.  0.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 12.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 14.  3. 15.  9. 17.  1.  3.  0.]
 [ 0.  0.  1. 29.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[196.   0.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  48.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  56.  12.  60.  36.  68.   4.  12.   0.]
 [  0.   0.   4. 116.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.09, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-114, -62, -60, -94, -116, -66, -152, -54, -16, -96]","[0.5506, 0.8, 0.2121, 0.6042, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
452,"[[50.  0.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 12.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 14.  3. 15.  9. 17.  1.  3.  0.]
 [ 0.  0.  1. 29.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   0.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  48.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  56.  12.  60.  36.  68.   4.  12.   0.]
 [  0.   0.   4. 116.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.09, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -62, -60, -94, -116, -66, -152, -54, -16, -96]","[0.5556, 0.8, 0.2121, 0.6042, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
453,"[[50.  0.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 12.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 14.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 29.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   0.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  48.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  56.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 116.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.09, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -62, -60, -94, -116, -66, -154, -54, -16, -96]","[0.5556, 0.8, 0.209, 0.6042, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
454,"[[50.  0.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 12.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 29.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   0.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  48.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 116.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.1, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -62, -62, -94, -116, -66, -154, -54, -16, -96]","[0.5556, 0.8, 0.2206, 0.6042, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
455,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 12.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 29.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  48.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 116.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.1, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -66, -62, -94, -116, -66, -154, -54, -16, -96]","[0.5495, 0.8, 0.2206, 0.6042, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
456,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 12.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 30.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  48.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 120.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.1, 0.29, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -66, -62, -92, -116, -66, -154, -54, -16, -96]","[0.5495, 0.8, 0.2206, 0.6122, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
457,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  0.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 30.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   0.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 120.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.39, 0.1, 0.29, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -92, -116, -66, -154, -54, -16, -96]","[0.5495, 0.8125, 0.2206, 0.6122, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
458,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 30.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 54.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 120.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 216.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -94, -116, -66, -154, -54, -16, -96]","[0.5495, 0.7647, 0.2206, 0.6122, 0.52, 0.3611, 0.3333, 0.48, 0.9153, 0.6458]"
459,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 30.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 24.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 120.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4.  96.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -94, -116, -66, -154, -54, -16, -96]","[0.5495, 0.7647, 0.2206, 0.6122, 0.52, 0.3611, 0.3333, 0.48, 0.9167, 0.6458]"
460,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 30.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 120.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -94, -116, -66, -154, -52, -16, -96]","[0.5495, 0.7647, 0.2206, 0.6122, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
461,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 31.  0.  0.  4.  5.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 124.   0.   0.  16.  20.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -94, -116, -66, -154, -52, -16, -96]","[0.5495, 0.7647, 0.2206, 0.62, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
462,"[[50.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 31.  0.  0.  4.  6.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[200.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 124.   0.   0.  16.  24.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -94, -116, -66, -154, -56, -16, -96]","[0.5495, 0.7647, 0.2206, 0.6078, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
463,"[[51.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 31.  0.  0.  4.  6.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[204.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 124.   0.   0.  16.  24.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.28, 0.23, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -94, -116, -66, -154, -56, -16, -96]","[0.5543, 0.7647, 0.2206, 0.6078, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
464,"[[51.  1.  3.  4.  4.  9. 15.  2.  0.  3.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 32.  0.  0.  4.  6.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[204.   4.  12.  16.  16.  36.  60.   8.   0.  12.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 128.   0.   0.  16.  24.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.24, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -96, -116, -66, -154, -56, -16, -96]","[0.5543, 0.7647, 0.2206, 0.6154, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
465,"[[51.  1.  3.  4.  4.  9. 15.  2.  0.  4.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 15.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 32.  0.  0.  4.  6.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[204.   4.  12.  16.  16.  36.  60.   8.   0.  16.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  60.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 128.   0.   0.  16.  24.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.24, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -62, -96, -116, -66, -154, -56, -16, -100]","[0.5484, 0.7647, 0.2206, 0.6154, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
466,"[[51.  1.  3.  4.  4.  9. 15.  2.  0.  4.]
 [ 0. 13.  0.  1.  1.  1.  0.  0.  1.  0.]
 [ 3.  1. 16.  3. 15.  9. 18.  1.  3.  0.]
 [ 0.  0.  1. 32.  0.  0.  4.  6.  5.  4.]
 [ 0.  5.  0.  0. 13.  0.  5.  0.  2.  0.]
 [ 3.  3.  1.  0.  3. 13.  1.  3.  3.  6.]
 [ 2.  4.  0.  1.  0.  0.  5.  1.  0.  2.]
 [ 3.  0.  7.  7.  3.  1.  1. 25.  2.  2.]
 [ 0.  2.  0.  0.  0.  0.  3.  0. 55.  0.]
 [ 1.  1.  1.  4.  6.  2.  1.  1.  0. 31.]]","[[204.   4.  12.  16.  16.  36.  60.   8.   0.  16.]
 [  0.  52.   0.   4.   4.   4.   0.   0.   4.   0.]
 [ 12.   4.  64.  12.  60.  36.  72.   4.  12.   0.]
 [  0.   0.   4. 128.   0.   0.  16.  24.  20.  16.]
 [  0.  20.   0.   0.  52.   0.  20.   0.   8.   0.]
 [ 12.  12.   4.   0.  12.  52.   4.  12.  12.  24.]
 [  8.  16.   0.   4.   0.   0.  20.   4.   0.   8.]
 [ 12.   0.  28.  28.  12.   4.   4. 100.   8.   8.]
 [  0.   8.   0.   0.   0.   0.  12.   0. 220.   0.]
 [  4.   4.   4.  16.  24.   8.   4.   4.   0. 124.]]","[0.25, 0.37, 0.1, 0.29, 0.24, 0.17, 0.13, 0.23, 0.45, 0.3]","[-112, -68, -64, -96, -116, -66, -154, -56, -16, -100]","[0.5484, 0.7647, 0.2319, 0.6154, 0.52, 0.3611, 0.3333, 0.4902, 0.9167, 0.6458]"
