iteration,cm,cm_ratings,reputations,rating_scores,accuracies
739,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 84.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 336.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.29, 0.17, 0.42, 0.26]","[-126, -214, -296, -94, -184, -244, -146, -76, -116, -232]","[0.1259, 0.2308, 0.5874, 0.2651, 0.383, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
740,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  1.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   4.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.29, 0.17, 0.42, 0.26]","[-126, -214, -298, -94, -184, -244, -146, -76, -116, -232]","[0.1259, 0.2308, 0.5903, 0.2651, 0.383, 0.1364, 0.625, 0.3506, 0.863, 0.5823]"
741,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  6. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  24.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.28, 0.17, 0.42, 0.26]","[-126, -214, -298, -94, -184, -244, -146, -76, -120, -232]","[0.1259, 0.2308, 0.5903, 0.2651, 0.383, 0.1364, 0.6, 0.3506, 0.863, 0.5823]"
742,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  1.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   4.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.28, 0.16, 0.42, 0.26]","[-126, -214, -298, -94, -184, -244, -146, -80, -120, -232]","[0.1259, 0.2308, 0.5862, 0.2651, 0.383, 0.1364, 0.6, 0.3506, 0.863, 0.5823]"
743,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 18.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  72.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.16, 0.04, 0.28, 0.16, 0.42, 0.26]","[-126, -218, -298, -94, -184, -244, -146, -80, -120, -232]","[0.1259, 0.2308, 0.5862, 0.2651, 0.375, 0.1364, 0.6, 0.3506, 0.863, 0.5823]"
744,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 27.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 108.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.28, 0.16, 0.42, 0.26]","[-126, -218, -298, -94, -184, -244, -146, -80, -120, -232]","[0.1259, 0.2308, 0.5862, 0.2651, 0.3878, 0.1364, 0.6, 0.3506, 0.863, 0.5823]"
745,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  0.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   0.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.28, 0.17, 0.42, 0.26]","[-126, -218, -298, -94, -184, -244, -146, -80, -120, -232]","[0.1259, 0.2308, 0.5862, 0.2651, 0.3878, 0.1364, 0.6, 0.359, 0.863, 0.5823]"
746,"[[18. 10. 17.  2. 13. 52. 16.  0.  8.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  32.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.27, 0.17, 0.42, 0.26]","[-126, -218, -298, -94, -184, -244, -146, -84, -120, -232]","[0.1259, 0.2308, 0.5862, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
747,"[[18. 10. 17.  2. 13. 52. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 85.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 340.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.27, 0.17, 0.41, 0.26]","[-126, -218, -298, -94, -184, -244, -146, -84, -124, -232]","[0.125, 0.2308, 0.5862, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
748,"[[18. 10. 17.  2. 13. 52. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 86.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 344.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.25, 0.12, 0.17, 0.04, 0.27, 0.17, 0.41, 0.26]","[-126, -218, -302, -94, -184, -244, -146, -84, -124, -232]","[0.125, 0.2308, 0.589, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
749,"[[18. 10. 17.  2. 13. 52. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 87.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 348.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.12, 0.17, 0.04, 0.27, 0.17, 0.41, 0.26]","[-126, -218, -302, -94, -184, -244, -146, -84, -124, -232]","[0.125, 0.2308, 0.5918, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
750,"[[18. 10. 17.  2. 13. 52. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 88.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 208.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 352.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.12, 0.17, 0.04, 0.27, 0.17, 0.41, 0.26]","[-126, -218, -302, -94, -184, -244, -146, -84, -124, -232]","[0.125, 0.2308, 0.5946, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
751,"[[18. 10. 17.  2. 13. 53. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 88.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  68.   8.  52. 212.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 352.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.05, 0.09, 0.26, 0.12, 0.17, 0.04, 0.27, 0.17, 0.41, 0.26]","[-126, -218, -302, -94, -184, -246, -146, -84, -124, -232]","[0.1241, 0.2308, 0.5946, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
752,"[[18. 10. 18.  2. 13. 53. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 88.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  8.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  72.   8.  52. 212.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 352.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  32.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.04, 0.09, 0.26, 0.12, 0.17, 0.04, 0.27, 0.17, 0.42, 0.26]","[-126, -218, -306, -94, -184, -246, -146, -84, -124, -232]","[0.1233, 0.2308, 0.5946, 0.2651, 0.3878, 0.1364, 0.5769, 0.359, 0.863, 0.5823]"
753,"[[18. 10. 18.  2. 13. 53. 16.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 88.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  9.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  72.   8.  52. 212.  64.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 352.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  36.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.04, 0.09, 0.26, 0.12, 0.17, 0.04, 0.27, 0.17, 0.42, 0.26]","[-126, -218, -306, -94, -188, -246, -146, -84, -124, -232]","[0.1233, 0.2308, 0.5946, 0.2651, 0.3878, 0.1364, 0.5769, 0.3544, 0.863, 0.5823]"
754,"[[18. 10. 18.  2. 13. 53. 17.  0.  9.  7.]
 [ 6.  6.  2.  6.  0.  1.  0.  0.  2.  3.]
 [ 0.  3. 88.  0.  0.  7.  5.  7. 22. 16.]
 [ 4. 14.  4. 22. 19.  1.  5.  5.  4.  5.]
 [ 3.  2.  2.  4. 19.  4.  7.  3.  0.  5.]
 [ 4.  9.  0.  2.  4.  6.  5.  6.  3.  5.]
 [ 0.  2.  3.  1.  0.  1. 15.  1.  2.  1.]
 [ 1.  7. 11.  4.  9.  2.  3. 28.  3. 11.]
 [ 9.  0.  0.  1.  0.  0.  0.  0. 63.  0.]
 [ 3. 13.  4.  3.  3.  2.  2.  2.  1. 46.]]","[[ 72.  40.  72.   8.  52. 212.  68.   0.  36.  28.]
 [ 24.  24.   8.  24.   0.   4.   0.   0.   8.  12.]
 [  0.  12. 352.   0.   0.  28.  20.  28.  88.  64.]
 [ 16.  56.  16.  88.  76.   4.  20.  20.  16.  20.]
 [ 12.   8.   8.  16.  76.  16.  28.  12.   0.  20.]
 [ 16.  36.   0.   8.  16.  24.  20.  24.  12.  20.]
 [  0.   8.  12.   4.   0.   4.  60.   4.   8.   4.]
 [  4.  28.  44.  16.  36.   8.  12. 112.  12.  44.]
 [ 36.   0.   0.   4.   0.   0.   0.   0. 252.   0.]
 [ 12.  52.  16.  12.  12.   8.   8.   8.   4. 184.]]","[0.04, 0.09, 0.26, 0.12, 0.17, 0.04, 0.27, 0.17, 0.42, 0.26]","[-126, -218, -306, -94, -188, -246, -150, -84, -124, -232]","[0.1224, 0.2308, 0.5946, 0.2651, 0.3878, 0.1364, 0.5769, 0.3544, 0.863, 0.5823]"
